cd_cnpj;flag_matriz;dt_abertura;nm_razao_social;id_natureza_juridica;id_classificacao_natureza_juridica;id_uf;id_bairro;id_municipio;id_logradouro;id_situacao;longitude;latitude;qtd_total_veiculos_antt;qtd_total_veiculos_leves;qtd_total_veiculos_pesados;qtd_total_veiculos_pesados;id_faixa_qtde_veiculos;flag_optante_simei;id_saude_tributaria;id_nivel_atividade;id_setor;id_cnae_principal;id_ramo
12570229000140;SIM;9/13/2010;SCHROTH E CIA LTDA ME;36;2;18;614;1537;2148;1;-49,4340443;-26,0969638;0.0;0;0;0;1;NÃO;2;4;26;230;31
07583618000170;SIM;8/22/2005;C A PAULO ASSESSORIA E CONSULTORIA EMPRESARIAL LTDA ME;36;2;18;245;627;6598;1;-49,2310507;-25,5270227;0.0;0;0;0;1;NÃO;2;4;21;3;18
13585911000170;SIM;4/8/2011;ZILMA ALEXANDRE OLIVEIRA ME;14;2;27;1700;966;7402;1;-46,9398898;-23,5532817;0.0;0;0;0;1;NÃO;2;4;16;118;4
05505737000180;SIM;2/3/2003;NUNO E NUNO SERVICOS LTDA ME;36;2;27;1313;1965;4387;1;-46,673461;-23,5884312;0.0;0;0;0;1;NÃO;6;4;17;694;37
55764401000100;SIM;5/21/1986;LUTRE LAMINADOS INDUSTRIA E COMERCIO LTDA ME;36;2;27;694;1965;967;2;-46,4878833;-23,5567039;0.0;0;0;0;1;NÃO;5;3;;;
10628512000150;SIM;2/10/2009;R A DE FIGUEIREDO GOMES COMERCIO DE CONVENIENCIA ME;14;2;21;1024;1631;760;2;-63,89832;-8,7141702;0.0;0;0;0;1;NÃO;5;3;26;272;31
51914612000120;SIM;7/15/1982;GLOBO ATELIE DE COSTURA S C LTDA;36;2;27;614;395;6675;2;-47,0577887;-22,9103168;0.0;0;0;0;1;NÃO;5;3;;;
00298097000160;SIM;11/11/1994;JFT COMERCIO DE VESTUARIOS LTDA ME;36;2;27;1773;1965;286;2;-46,6924098;-23,5680311;0.0;0;0;0;1;NÃO;5;3;;;
30223903000100;SIM;11/23/1977;A DO NASCIMENTO RODRIGUES;12;2;19;1704;1911;5158;2;-43,3675352;-22,7895613;0.0;0;0;0;1;NÃO;5;3;;;
13517282000140;SIM;4/15/2011;TAMARA HERTER MANCUSO MEI;14;2;23;2991;1617;3544;1;-51,2077149;-30,0350191;0.0;0;0;0;1;SIM;6;4;23;94;10
07270182000160;SIM;3/1/2005;VISTORDI PAPELARIA LTDA ME;36;2;23;614;2224;459;2;-51,5521231;-28,8691623;0.0;0;0;0;1;NÃO;5;3;;;
02611186000140;SIM;7/2/1998;ASSOCIACAO DOS SEM HABITACAO EM BRASILIA;1;2;7;2913;302;2318;1;-47,860297;-15,801519;0.0;0;0;0;1;NÃO;6;1;20;44;15
08985546000150;SIM;6/11/2007;KLEBER MASSA ALVES VEICULOS ME;14;2;27;3723;1265;701;1;-46,218336;-23,5349944;0.0;0;0;0;1;NÃO;1;2;26;139;29
14627651000110;SIM;11/17/2011;NILTON DOS SANTOS SERIO MEI;14;2;10;614;2009;1108;2;-47,2933772;-5,4439305;0.0;0;0;0;1;NÃO;5;3;26;143;29
03156703000100;SIM;5/14/1999;FUSAO EDITORIAL LTDA ME;36;2;27;2859;1405;3079;1;-46,7660781;-23,5271001;0.0;0;0;0;1;NÃO;4;4;23;373;36
01260278000160;SIM;6/20/1996;STAMAR DE AZEVEDO JUNIOR;14;2;11;614;578;1407;1;-44,3209395;-19,1256767;0.0;0;0;0;1;NÃO;6;1;9;60;66
19726744000540;NÃO;10/29/1992;LANZA VIEIRA AGROINDUSTRIAL LTDA;36;2;13;4009;421;1899;2;-52,2691123;-13,5564739;0.0;0;0;0;1;NÃO;5;3;;;
91382903000210;NÃO;7/14/1989;VERA MARIZA DA SILVA;14;2;23;614;2211;4372;2;-52,5021086;-29,7150935;0.0;0;0;0;1;NÃO;5;3;;;
15572771000120;SIM;5/22/2012;SIMOTEIA DA COSTA OLIVEIRA MEI;14;2;13;614;45;205;1;-56,0836001;-9,8683876;0.0;0;0;0;1;SIM;1;4;26;253;31
05967513000190;SIM;10/16/2003;J DE SOUSA PEREIRA;14;2;3;2714;1174;1564;1;-59,9905592;-3,1126891;0.0;0;0;0;1;NÃO;4;4;1;178;30
90400888251650;NÃO;5/28/2010;BANCO SANTANDER BRASIL SA;31;2;27;1418;395;3225;1;-47,1565107;-22,8525901;0.0;0;0;0;1;NÃO;6;4;2;117;19
05438357000170;SIM;12/2/2002;IOLANDA CIRINO ME;14;2;15;614;580;4802;1;-37,9440765;-7,0190869;0.0;0;0;0;1;NÃO;1;4;26;275;31
52817210000170;SIM;9/6/1983;JOSE JOAO DA SILVA ADAMANTINA;14;2;27;873;14;2028;2;-51,0741711;-21,6824831;0.0;0;0;0;1;NÃO;5;3;;;
85181717000130;SIM;10/22/1991;COMERCIO DE MATERIAIS DE CONSTRUCAO LS LTDA;36;2;24;614;1427;5102;2;-48,6755122;-27,6626198;0.0;0;0;0;1;NÃO;5;3;;;
17023445000190;SIM;10/18/2012;YUNA MARIA MARTA MENEZES DA SILVA MEI;14;2;14;2157;1090;4588;1;-56,0872325;-2,1532974;0.0;0;0;0;1;NÃO;1;4;26;266;31
14071915000100;SIM;8/5/2011;MAIARA AYRES GONTIJO MEI;14;2;9;2942;512;2547;1;-49,6032687;-15,3136199;0.0;0;0;0;1;SIM;1;4;26;232;31
07605225000110;SIM;9/27/2005;VAM ADMINISTRADORA DE IMOVEIS LTDA ME;36;2;24;3763;2145;1026;1;-48,9968001;-28,4767807;0.0;0;0;0;1;NÃO;2;4;15;23;23
13865115000190;SIM;6/28/2011;EMIVAL SALES DE SOUSA MEI;14;2;14;355;1834;6368;1;-36,35;-9,8;0.0;0;0;0;1;SIM;1;4;20;536;64
10293607000160;SIM;8/26/2008;ACAI MINAS DISTRIBUICAO LTDA ME;36;2;11;3097;1481;6004;2;-46,5246858;-18,6029879;0.0;0;0;0;1;NÃO;5;3;1;221;30
03340259000170;SIM;8/16/1999;GLOBALIZA IMPORTACAO E DISTRIBUICAO EPP LTDA;36;2;27;614;1965;3613;1;-46,631872;-23,5428176;0.0;1;0;0;1;NÃO;2;4;1;577;30
08603680000140;SIM;7/24/1984;HOTEL CAICARA SA;32;2;15;3343;1069;1149;1;-34,8249448;-7,1127357;0.0;1;0;0;1;NÃO;6;1;16;502;5
08655756000180;SIM;11/13/2000;EDIFICIO ANA CAROLINA;6;2;11;2935;242;7243;1;-43,9379391;-19,8918366;0.0;0;0;0;1;NÃO;1;1;15;296;83
03772240000100;SIM;4/11/2000;J C MAGALHAES ME;14;2;27;986;1938;4979;1;-49,3886588;-20,7717985;0.0;0;0;0;1;NÃO;2;4;26;279;31
09405295000150;SIM;2/28/2008;DAVID RODRIGUES DE SANTANA ME;14;2;5;1097;1771;7644;1;-38,484296;-12,9018021;0.0;0;0;0;1;NÃO;1;1;22;422;55
05369621000160;SIM;10/18/2002;EXATO CONSULTORIA E GESTAO EMPRESARIAL LTDA;37;2;27;3941;1965;3396;1;-46,6688462;-23,6031519;0.0;0;0;0;1;NÃO;6;1;21;3;18
40779621000210;NÃO;9/1/1994;FRIAM FRIGORIFICO AMAZONA LTDA ME;36;2;20;81;1322;401;1;-35,2173177;-5,7967667;0.0;0;0;0;1;NÃO;6;1;26;251;31
18977975000130;SIM;12/15/1983;CASA DA RACAO VETERINARIA LTDA;36;2;11;614;781;6910;1;-41,9494993;-18,8557337;0.0;11;0;0;2;NÃO;6;1;26;227;31
15344536000100;SIM;4/10/2012;J ALBANO DE SOUZA ME;14;2;1;614;13;280;1;-67,0532278;-10,0760239;0.0;0;0;0;1;NÃO;6;1;26;241;31
14580059000100;SIM;11/7/2011;SHEILA DE PAULA LOPES MEI;14;2;27;1450;1082;6117;1;-46,8874835;-23,2098086;0.0;0;0;0;1;NÃO;1;2;26;255;31
04846542000130;SIM;1/15/2002;WMC CONSTRUTORA LTDA ME;36;2;14;847;78;6071;1;-48,4215545;-1,3801225;0.0;0;0;0;1;NÃO;2;1;9;266;33
92773894000170;SIM;6/5/1989;GERTA SCHUMANN & CIA LTDA;36;2;23;614;1366;2646;2;-51,1115062;-29,378234;0.0;0;0;0;1;NÃO;5;3;;;
25001108000120;SIM;10/27/1988;GASPARINO DE LACERDA ME;14;2;9;614;1314;5250;1;-50,2822638;-13,7709507;0.0;0;0;0;1;NÃO;1;4;26;287;31
12076168000160;SIM;6/14/2010;JOSE BORGES MEI;14;2;24;3304;129;2515;1;-49,4863711;-28,9356371;0.0;0;0;0;1;SIM;1;2;26;245;31
97056659000100;SIM;10/27/1993;NUCLEO DE ESTUDOS DA PROSTITUICAO;1;2;23;614;1617;4127;1;-51,2258768;-30,0294192;0.0;0;0;0;1;NÃO;6;1;20;44;15
05443570000170;SIM;12/11/2002;ATOMO PRINT INFORMATICA LTDA ME;36;2;27;614;600;1303;1;-46,9265448;-23,6051106;0.0;0;0;0;1;NÃO;4;2;26;292;31
14528212000150;SIM;10/26/2011;CERES LUCIA DA SILVA CAMPOS MEI;14;2;14;614;78;154;1;-48,3884135;-1,3652234;0.0;0;0;0;1;SIM;1;4;16;489;4
66717869000160;SIM;8/15/1991;CLARA C PURCHIO CERAMICA E ARTE;14;2;27;655;1965;3842;2;-46,7049684;-23,6277023;0.0;0;0;0;1;NÃO;5;3;;;
12680215000180;SIM;10/18/2010;JOAO ADALBERTO SANTOS DE OLIVEIRA MEI;14;2;11;3167;242;2710;1;-43,9238483;-19,8680656;0.0;0;0;0;1;SIM;1;4;16;521;4
09533129000130;SIM;5/6/2008;VALDEREIS SIQUEIRA;27;2;27;169;1698;1696;1;-48,9980836;-24,6380248;0.0;0;0;0;1;NÃO;1;4;;343;
15691357000130;SIM;6/12/2012;DANIEL ALEXANDRE LOPES SANTOS MARQUES;14;2;7;4003;302;7501;1;-47,8892205;-15,7811545;0.0;0;0;0;1;NÃO;2;1;23;94;10
16664297000120;SIM;8/8/2012;ELEICAO 2012 MARISTELA ZANELLA RIBEIRO VEREADOR;4;2;23;3429;585;15;2;-53,7060219;-27,7163147;0.0;0;0;0;1;NÃO;5;3;20;90;15
97532214000140;SIM;7/11/2011;MARIA ERINETE DOS SANTOS MEI;14;2;6;1968;1420;2638;1;-38,6092393;-3,9568171;0.0;0;0;0;1;SIM;1;4;26;529;31
03147060000200;NÃO;6/8/2005;JULIA WALESKA FIALHO DE OMENA ROUVER ME;14;2;25;222;109;1394;1;-37,0482208;-10,988019;0.0;0;0;0;1;NÃO;6;1;15;12;6
15875922000110;SIM;7/4/2012;ELEICAO 2012 ZENOBIO TOSCANO DE OLIVEIRA PREFEITO;4;2;15;2383;799;1374;2;-35,495341;-6,8486282;0.0;0;0;0;1;NÃO;5;3;20;90;15
15609478000190;SIM;3/15/2012;ORIDES CICERO DO NASCIMENTO COMERCIO DE MATERIAIS ME;14;2;27;3661;1965;572;1;-46,5565739;-23,5621223;0.0;0;0;0;1;NÃO;2;4;9;37;82
14430652000170;SIM;10/8/2011;SANDRO DOLORES FERREIRA RIBEIRO MEI;14;2;19;2426;1724;4553;1;-43,346768;-22,8675177;0.0;0;0;0;1;SIM;1;4;25;81;34
12940526000130;SIM;11/26/2010;AGROTELAS INDUSTRIA E COMERCIO DE TELAS DE METAL EPP LTDA;36;2;24;2083;1411;2508;1;-51,5980842;-27,3303156;0.0;1;0;0;1;NÃO;2;4;14;193;56
12035343000170;SIM;5/26/2010;POSITIVA COMERCIO E PARTICIPACOES LTDA;36;2;23;614;2136;4950;1;-54,2410328;-27,7844299;0.0;0;0;0;1;NÃO;2;4;26;23;29
52567872000130;SIM;5/6/1983;DOGNAIN SUBEMPREITEIRA LTDA SC;37;2;27;3590;1965;5723;2;-46,5391065;-23,5448377;0.0;0;0;0;1;NÃO;5;3;;;
06976185000150;SIM;9/1/2004;MOSAICO COMUNICACAO E MARKETING LTDA ME;36;2;27;3197;1207;7001;1;-49,9549694;-22,2247703;0.0;0;0;0;1;NÃO;2;4;21;8;74
16479387000140;SIM;7/16/2012;JOSE PAULO FERREIRA RIOS MEI;14;2;5;597;1017;3975;1;-40,5120603;-11,1816506;0.0;0;0;0;1;SIM;6;1;9;548;82
22776868000110;SIM;10/27/1987;A AUGUSTO DE ANDRADE;14;2;3;614;1174;6798;1;-60,022961;-3,1327545;0.0;0;0;0;1;NÃO;7;4;26;232;31
07472907000100;SIM;6/1/2005;AMAP ASSOCIACAO DOS MEDICOS AUDITORES DE PERNAMBUCO;1;2;16;1182;1677;3905;1;-34,9025741;-8,0508287;0.0;0;0;0;1;NÃO;2;1;20;559;15
15302922000120;SIM;4/2/2012;SAO CAETANO INDUSTRIA E COMERCIO DE MADEIRAS EPP LTDA;36;2;12;4009;1697;2385;1;-53,7600059;-20,4433177;0.0;0;0;0;1;NÃO;2;4;3;632;54
07682976000130;SIM;10/26/2005;ALEXANDRE PRIETO CASTRO ME;14;2;27;1178;1987;626;1;-46,380504;-23,9689386;0.0;0;0;0;1;NÃO;2;4;20;566;22
01692896000180;SIM;11/27/1985;GRAFICA CAIAPO LTDA ME;36;2;9;3233;1049;4246;2;-51,7089848;-17,8816725;0.0;0;0;0;1;NÃO;5;3;12;504;63
06012279000100;SIM;8/24/2003;PARTIDO LIBERAL DE LUISBRUGO MG;21;3;11;614;1146;1410;1;-42,1021894;-20,4380456;0.0;0;0;0;1;NÃO;1;1;20;90;15
62728456000120;SIM;5/23/1972;ROMERO INDUSTRIAL E COMERCIAL LTDA;36;2;27;2255;1965;3840;2;-46,6252526;-23,5533467;0.0;0;0;0;1;NÃO;5;3;;;
12223579000130;SIM;6/11/2010;WORK TAX SOLUCAO EMPRESARIAL LTDA ME;36;2;27;2676;1876;6457;1;-46,5853564;-23,6698174;0.0;0;0;0;1;NÃO;2;4;15;640;80
94632130000190;SIM;6/5/1992;MADESOL COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA ME;36;2;23;3192;1658;3553;2;-56,455346;-30,3891141;0.0;0;0;0;1;NÃO;5;3;;;
14307232000100;SIM;9/18/2011;JORGE RICARDO BABY MEI;14;2;7;607;302;1625;1;-47,860297;-15,801519;0.0;0;0;0;1;SIM;1;4;26;245;31
25691643000150;SIM;2/28/1989;MICRO AUTO PECAS LTDA ME;36;2;11;3192;1450;2219;2;-45,7142063;-21,5679739;0.0;0;0;0;1;NÃO;5;3;;;
19163914000100;SIM;5/4/1976;PREVENCAO CONTRA INCENDIO LTDA;36;2;11;2935;242;5104;2;-43,9364443;-19,8933434;0.0;0;0;0;1;NÃO;5;3;;;
04149279000120;SIM;5/23/2000;CAIXA ESCOLAR DA ESCOLA SENHOR DO BONFIM;1;2;5;3200;998;1563;1;-39,1465637;-13,7360329;0.0;0;0;0;1;NÃO;6;1;20;44;15
09006188000150;SIM;8/9/2007;CENTRO NORTE GUINCHOS LTDA ME;36;2;5;4009;780;2374;1;-39,0210124;-12,5991299;0.0;0;0;0;1;NÃO;2;1;25;668;7
12825927000140;SIM;11/9/2010;ANDRE LUIS BORGES PEREIRA MEI;14;2;9;3281;771;2535;1;-49,2596994;-16,6846038;0.0;0;0;0;1;SIM;6;1;21;97;69
66926486000100;SIM;9/9/1991;BRMEDAL EXPORTACAO IMPORTACAO E COMERCIO DE EQUIPAMENTOS MEDICOS E SERVICOS LTDA ME;36;2;27;3781;1965;4892;1;-46,6333094;-23,5505199;0.0;0;0;0;1;NÃO;6;4;1;154;30
08512911000100;SIM;11/27/2006;SOUSA & SANTOS MATERIAIS DE CONSTRUCAO LTDA ME;36;2;7;3328;302;454;1;-48,028829;-15,8415964;0.0;0;0;0;1;NÃO;2;1;26;266;31
09909072000120;SIM;7/8/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PR;1;2;27;2110;828;5690;2;-47,2161432;-22,8645368;0.0;0;0;0;1;NÃO;5;3;;;
01432102000220;NÃO;7/20/1999;CAMBORIU SAUDE LTDA;36;2;24;196;183;501;2;-48,6390309;-26,9742092;0.0;0;0;0;1;NÃO;5;3;19;57;12
12080954000130;SIM;6/14/2010;ALLAN RICARDO PEREIRA MEI;14;2;18;686;627;3502;1;-49,3528115;-25,4602826;0.0;0;0;0;1;SIM;1;4;16;489;4
24728701000290;NÃO;7/11/1969;PANIFICACAO SANTA INES LTDA ME;36;2;11;1084;1912;958;2;-44,2484774;-21,125787;0.0;0;0;0;1;NÃO;5;3;;;
10975127000180;SIM;7/17/2009;MARCUS VINICIUS LATALIZA E CIA LTDA ME;36;2;11;614;2199;6831;1;-45,4407237;-21,5522262;0.0;0;0;0;1;NÃO;2;1;26;75;31
14871920000190;SIM;1/12/2012;GILMAR BALDUINO VIEIRA MEI;14;2;24;1049;1073;4405;1;-48,7787839;-26,2881689;0.0;0;0;0;1;SIM;1;2;26;658;29
08806157000110;SIM;5/4/2007;VICENTE SERVICOS ADMINISTRATIVOS LTDA ME;36;2;27;614;1392;3917;2;-48,9187058;-20,739453;0.0;0;0;0;1;NÃO;6;3;15;640;80
06214127000190;SIM;4/13/2004;JOSE IVANI GONCALVES NUNES ME;14;2;11;995;1316;6876;2;-42,389467;-21,1337863;0.0;0;0;0;1;NÃO;5;3;;;
11575365000160;SIM;2/17/2010;ANA CRISTINA BRAGA ME;14;2;18;614;492;7179;1;-50,0016068;-24,7890515;0.0;0;0;0;1;NÃO;2;4;26;234;31
08300349000150;SIM;8/31/2006;JOSE DORIVAL FURIO E OUTRO;27;2;27;552;731;7601;1;-51,1729216;-21,6131815;0.0;0;0;0;1;NÃO;1;4;;319;
05932576000100;SIM;4/1/2003;ASSOCIACAO BENEFICENTE DA ASSEMBLEIA DE DEUS DE PORTO FERREIRA;1;2;27;1794;1623;4239;1;-47,4898169;-21,8563884;0.0;0;0;0;1;NÃO;2;4;20;44;15
08046085000150;SIM;1/2/1991;SECRETARIA MUNICIPAL DE SAUDE DE JEQUIE;25;3;5;614;1053;1350;1;-40,0807897;-13,8566911;0.0;0;0;0;1;NÃO;2;1;26;6;31
10429216000120;SIM;10/23/2008;AUTO GIRO VEICULOS LTDA ME;36;2;15;3028;799;6223;1;-35,496287;-6,8575306;0.0;0;0;0;1;NÃO;6;1;26;138;29
03119545000100;SIM;4/23/1999;R R FACTORING LTDA ME;36;2;11;3168;242;6665;1;-43,9366983;-19,940749;0.0;0;0;0;1;NÃO;4;4;2;50;9
16383669000140;SIM;7/9/2012;M V COSTA COMERCIO LTDA ME;36;2;14;3368;240;1644;1;-48,4395722;-1,329439;0.0;0;0;0;1;NÃO;2;1;26;142;29
15330851000170;SIM;4/9/2012;IVONE LEAO ARAUJO MEI;14;2;11;466;1497;318;1;-42,5624902;-18,5448116;0.0;0;0;0;1;SIM;6;1;26;121;29
12116000000130;SIM;8/12/1987;FRANCISCO GALDINO DA SILVA MERCEARIA;14;2;10;593;505;4766;2;-43,3516747;-4,8657812;0.0;0;0;0;1;NÃO;5;3;;;
81640864000170;SIM;11/27/1967;RADIO EDUCADORA UNIAO DA VITORIA LTDA;36;2;18;614;2176;5018;2;-51,0869264;-26,2287387;0.0;0;0;0;1;NÃO;5;3;;;
01738610000150;SIM;3/24/1997;APARECIDO DOS REIS IEGER DE OLIVEIRA ME;14;2;18;2969;1599;4530;1;-50,1584514;-25,0993621;0.0;0;0;0;1;NÃO;2;4;26;230;31
75708842000100;SIM;3/14/1974;REDOGELO FRANCISCO SCHILIPACK;14;2;18;3432;627;1443;2;-49,2254907;-25,4791366;0.0;0;0;0;1;NÃO;5;3;;;
09242151000120;SIM;11/27/2007;SOUZA FILHO LOJA DE VARIEDADES LTDA ME;36;2;6;614;736;3513;1;-38,5263416;-3,7241145;0.0;0;0;0;1;NÃO;1;4;26;236;31
50783547000260;NÃO;11/25/1983;SEGURANCA DE ESTABELECIMENTOS DE CRED PROTEC BANK LTDA ME;37;2;27;2434;1965;1170;1;-46,6614291;-23,5336262;0.0;0;1;1;1;NÃO;7;4;15;84;20
00964907000170;SIM;12/14/1995;THATHIMAR VIDEO LTDA;36;2;11;3039;242;6904;2;-43,913388;-19,9007475;0.0;0;0;0;1;NÃO;5;3;;;
02903873000130;SIM;12/14/1998;ADILSON ALVES CORREA;14;2;11;614;242;225;2;-43,9430718;-19,922907;0.0;0;0;0;1;NÃO;5;3;;;
02269807000150;SIM;12/2/1997;ANTONIO JOAO PEREIRA MERCADINHO ME;14;2;27;1547;809;4516;1;-45,1942201;-22,8080266;0.0;0;0;0;1;NÃO;4;2;26;272;31
58402033000490;NÃO;10/31/1997;COLEGIO BEKA LTDA ME;36;2;27;2326;1965;834;2;-46,6927571;-23,4868856;0.0;0;0;0;1;NÃO;5;3;;;
19829027000110;SIM;1/5/1978;MECANICA GERAL SUPERTORNO LTDA;36;2;11;614;1903;6899;2;-45,591304;-21,8924139;0.0;0;0;0;1;NÃO;5;3;;;
43003110000110;SIM;1/23/1980;EMPREITEIRA JORGE DA COSTA LTDA ME;37;2;27;1587;1965;2958;2;-46,7472904;-23,6774299;0.0;0;0;0;1;NÃO;2;3;15;491;77
14003993000160;SIM;7/25/2011;JHOANNE ELAINE DOS SANTOS ME;14;2;11;2216;1565;2483;1;-45,4981867;-22,5279257;0.0;0;1;1;1;NÃO;2;1;3;217;52
08231889000120;SIM;8/8/2006;SHOPBEM COMERCIO DE ELETRONICOS E ACESSORIOS LTDA ME;36;2;27;1773;1965;287;2;-46,6890702;-23,5730581;0.0;0;0;0;1;NÃO;5;3;26;229;31
14020202000100;SIM;7/22/2011;ROSA M DA SILVA ESTETICA ME;14;2;23;614;506;7384;1;-51,1815588;-29,1662884;0.0;0;0;0;1;NÃO;2;4;26;75;31
15057939000160;SIM;2/15/2012;ANDREIA VITOR CUSTODIO MEI;14;2;27;807;1263;5392;1;-47,0145295;-21,4649238;0.0;0;0;0;1;SIM;1;4;3;477;52
03238898000200;NÃO;3/26/2007;ASSOCIACAO EDUCACIONAL DE PATOS DE MINAS AEPM;1;2;11;614;1481;7131;1;-46,5156707;-18,5876479;0.0;0;0;0;1;NÃO;6;1;17;379;37
78385317000180;SIM;5/9/1980;NARCISO FRANCISCO CORREIA ME;14;2;18;614;1352;79;1;-52,2076743;-23,1816326;0.0;0;0;0;1;NÃO;4;2;26;272;31
21081120000130;SIM;2/5/1981;CARTORIO DO REGISTRO CIVIL DE NICOLANDIA;29;2;11;2305;1689;5471;1;-41,2513767;-19,3244066;0.0;0;0;0;1;NÃO;4;4;21;126;24
12867015000130;SIM;11/17/2010;CARLOS AUGUSTO PEREIRA DA SILVA MEI;14;2;20;2823;1322;5575;1;-35,2641821;-5,7633543;0.0;0;0;0;1;SIM;1;4;20;663;64
03806421000100;SIM;5/8/2000;ALEXANDRE ABUJAMRA SIUFY;14;2;27;614;1868;4750;2;-46,328067;-23,9341448;0.0;0;0;0;1;NÃO;5;3;;;
12009747000190;SIM;5/25/2010;BAKANNA MODAS COMERCIO DE VESTUARIO LTDA ME;36;2;27;614;1527;1171;1;-46,995465;-24,3197229;0.0;0;0;0;1;NÃO;2;4;26;241;31
09276567000160;SIM;11/23/2007;AKI MIDIA CONSULTORIA E SERVICOS DE MARKETING LTDA;36;2;7;213;302;7492;1;-47,8859049;-15,7910509;0.0;0;0;0;1;NÃO;6;1;2;8;19
14549237000130;SIM;10/31/2011;FRANCELIANO FERREIRA GONTIJO MEI;14;2;9;1515;733;361;1;-47,3500213;-15,5456194;0.0;0;0;0;1;SIM;1;4;16;118;4
03065246000210;NÃO;8/17/2011;SOLANGE MARIA DA SILVA VASCONCELOS ME;14;2;6;614;1418;6652;1;-38,4626177;-4,1756251;0.0;0;0;0;1;NÃO;6;1;26;265;31
12337436000150;SIM;6/17/2010;CENTRO ACADEMICO DE ECONOMIA CELSO FURTADO;1;2;27;3357;1558;2423;1;-47,5978932;-22,7533582;0.0;0;0;0;1;NÃO;6;4;20;44;15
15724160000150;SIM;6/18/2012;FABIO MARTINS DE FREITAS MEI;14;2;25;614;1116;7056;1;-37,1696428;-10,8032213;0.0;0;0;0;1;SIM;1;4;25;655;34
02708643000110;SIM;9/1/1998;M R B DA SILVA & CIA LTDA ME;36;2;17;614;1540;2200;2;-41,4205395;-6,2286868;0.0;0;0;0;1;NÃO;5;3;;;
71630115000370;NÃO;7/23/1996;COMERCIO DE TECIDOS LEON LTDA ME;36;2;27;400;1965;7209;1;-46,636686;-23,5293242;0.0;0;0;0;1;NÃO;6;4;1;181;30
15326615000180;SIM;4/7/2012;SAULO RANGEL FARIAS SOARES MEI;14;2;5;3033;1013;1582;1;-42,4299235;-14,850671;0.0;0;0;0;1;SIM;6;1;21;610;75
11209081000150;SIM;10/5/2009;MARCELO DE MELO;14;2;18;1169;1208;6465;1;-51,9125831;-23,3844904;0.0;0;0;0;1;NÃO;2;4;1;577;30
14733775000180;SIM;12/7/2011;EUCLIDES LOURENCO DE PAULA MEI;14;2;11;614;1253;6254;1;-42,344208;-20,8932325;0.0;0;0;0;1;SIM;6;1;26;658;29
08950339000160;SIM;10/24/1973;GERALDO BEZERRA CAVALCANTI;12;2;15;614;1069;2161;2;-34,8822203;-7,1156466;0.0;0;0;0;1;NÃO;5;3;;;
05268684000120;SIM;8/26/2002;SHIRLEY MOREIRA PAIM DA SILVA ME;14;2;11;614;188;882;1;-45,9737724;-20,0166504;0.0;0;0;0;1;NÃO;4;4;26;245;31
07090196000100;SIM;10/13/2004;DIRLEI LANGE MONTEIRO DE CARVALHO;14;2;24;614;216;3475;2;-48,6864271;-26,6382234;0.0;0;0;0;1;NÃO;5;3;;;
02169503000110;SIM;10/3/1997;LOTERIA ESPORTIVA BITURY LTDA ME;36;2;16;614;243;5490;1;-36,4233329;-8,3365622;0.0;0;0;0;1;NÃO;6;1;26;129;31
51946200001730;NÃO;6/1/2005;EZENTIS SERVICOS ENGENHARIA E INSTALACAO DE COMUNICACOES SA;32;2;18;3989;627;4644;1;-49,265522;-25,5027238;0.0;3;0;0;1;NÃO;6;1;9;530;66
04678001000140;SIM;9/13/2001;OZIRES FERREIRA DOS ANJOS ME;14;2;19;1369;91;3411;1;-44,2994248;-22,9723985;0.0;0;0;0;1;NÃO;4;2;9;512;82
28932408000110;SIM;8/22/1966;REMARVA PRODUTOS FARMACEUTICOS LTDA;36;2;19;614;416;1223;2;-41,3298071;-21,7622479;0.0;0;0;0;1;NÃO;5;3;;;
10526712000100;SIM;12/2/2008;MARCILIO NUNES MARTINS ME;14;2;16;2316;1763;5269;1;-39,1315495;-8,0775039;0.0;0;0;0;1;NÃO;2;1;15;25;6
14544378000160;SIM;10/31/2011;JOAO RUAS DA SILVA MEI;14;2;18;614;64;6264;1;-51,23019;-22,7817572;0.0;0;0;0;1;SIM;1;4;9;548;82
10343009000230;NÃO;8/4/2010;DJN S MODAS A PARAIBA LTDA ME;36;2;11;614;39;3727;1;-42,6958751;-21,8820327;0.0;0;0;0;1;NÃO;6;4;26;241;31
16956088000150;SIM;8/3/1981;ANTONIO FELIPE ME;14;2;11;167;1414;3834;1;-43,4995458;-20,3969082;0.0;0;0;0;1;NÃO;1;1;16;521;4
04229325000100;SIM;1/10/2001;ANA REGILENE OLIVEIRA MOTA ME;14;2;6;1253;114;93;1;-38,8104556;-4,3719819;0.0;0;0;0;1;NÃO;6;1;26;245;31
66903824000180;SIM;9/13/1991;ZANK DISTRIBUIDORA DE ALIMENTOS LTDA;36;2;27;652;1965;7071;2;-46,7272713;-23,4897768;0.0;0;0;0;1;NÃO;5;3;;;
15264869000110;SIM;2/15/2012;CESAR AUGUSTO MELNYK BANDONI TRANSPORTES ME;14;2;27;3828;1965;3901;1;-46,6471464;-23,638828;0.0;1;0;0;1;NÃO;1;4;25;691;87
